"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957"
"96000","Southwest","6","SA5H 1/","47","...","  Plus: Personal current transfer receipts",56946,60023,135289,91131,79943,81105,84188,173435,105101,110480,121293,126546,139687,156017,154079,197821,376123,751742,809694,767957,795963,1011710,820412,819232,875366,928957,1038990,1122642,1278780
"96000","Southwest","6","SA5H 1/","50","...","  Wages and salaries",2232579,2064025,1726598,1354135,1306095,1500483,1633610,1887021,2113047,2099279,2151058,2284268,2834828,4159778,5947774,6582898,6619112,5922094,6526125,7630161,7972601,8806102,10424388,11740606,12291396,12451565,13494421,14743741,15586134
"96000","Southwest","6","SA5H 1/","60","...","  Supplements to wages and salaries",44129,44585,42525,38618,37248,40379,45374,51561,97070,106542,114351,135009,215783,371896,436525,438270,510422,584143,495408,492915,588903,698742,877661,1027814,1068180,1139275,1247215,1364172,1527537
"96000","Southwest","6","SA5H 1/","61","...","    Employer contributions for employee pension and insurance funds 7/",43530,44061,42151,38019,36949,40080,45001,51411,54312,55111,60123,79462,160765,297679,347451,333027,330368,307784,297823,339749,412578,547260,697500,827241,862247,900482,978230,1064284,1173596
"96000","Southwest","6","SA5H 1/","62","...","    Employer contributions for government social insurance",599,524,374,599,299,299,373,150,42758,51431,54228,55547,55018,74217,89074,105243,180054,276359,197585,153166,176325,151482,180161,200573,205933,238793,268985,299888,353941
"96000","Southwest","6","SA5H 1/","70","...","  Proprietors' income 8/",1153451,785922,598085,370991,455052,571214,798064,770696,1016262,835964,906765,1015202,1330152,1928621,2368159,2498464,2346511,2811021,3228301,3239310,3568685,3285475,3874670,3818384,3538053,3583459,3730193,3765848,4083897
"96000","Southwest","6","SA5H 1/","71","...","    Farm proprietors' income",646693,367730,296906,184886,285761,304483,482893,358440,562113,396102,428478,476556,613445,954380,1134893,1175164,950999,1181672,1614398,1374716,1693070,1266522,1616119,1374460,1061271,1095102,1005104,884538,1057826
"96000","Southwest","6","SA5H 1/","72","...","    Nonfarm proprietors' income",506758,418192,301179,186105,169291,266731,315171,412256,454149,439862,478287,538646,716707,974241,1233266,1323300,1395512,1629349,1613903,1864594,1875615,2018953,2258551,2443924,2476782,2488357,2725089,2881310,3026071
"96000","Southwest","6","SA5H 1/","81","[01-02]","  Farm earnings",781304,477272,377962,238964,342968,368612,555172,443979,665353,497753,529507,582580,744381,1140299,1369690,1439985,1243321,1502770,1990069,1836117,2127756,1719949,2063056,1801225,1458988,1461115,1384670,1235403,1421728
"96000","Southwest","6","SA5H 1/","82","...","  Nonfarm earnings",2648855,2417260,1989246,1524780,1455427,1743464,1921876,2265299,2561026,2544032,2642667,2851899,3636382,5319996,7382768,8079647,8232724,7814488,8259765,9526269,10002433,11070370,13113663,14785579,15438641,15713184,17087159,18638358,19775840
"96000","Southwest","6","SA5H 1/","90","...","    Private nonfarm earnings",2368990,2123761,1689788,1243858,1154998,1387304,1532123,1810564,2114099,2069933,2150897,2303770,2846594,3863336,4850981,5263917,5378972,6090816,6868418,8000504,8165997,8939822,10369982,11528939,12138307,12275506,13399786,14753158,15662829
"96000","Southwest","6","SA5H 1/","100","[07-08]","      Agricultural services, forestry, and fishing",12198,11017,12526,9897,9290,6856,8969,8581,12783,11093,11037,11570,13645,17387,18339,23468,23946,22624,22549,33715,35641,35579,43100,49037,53458,58028,59974,63060,65178
"96000","Southwest","6","SA5H 1/","200","B","      Mining",256182,216308,129278,105829,107918,155666,172763,208656,271015,247612,240059,252337,288115,304455,360800,420792,415391,465156,609805,872989,854409,912499,1054742,1179672,1247871,1281572,1398636,1567181,1601098
"96000","Southwest","6","SA5H 1/","300","C","      Construction",176192,143861,116618,55093,50070,60615,62808,100360,101587,119466,129842,137877,263196,575412,541071,312698,297103,471185,662538,870282,854886,961222,1162732,1294126,1230267,1155113,1238125,1338973,1474761
"96000","Southwest","6","SA5H 1/","400","D","      Manufacturing",325758,298150,223587,168817,168441,187796,227540,266055,326622,314900,329142,349940,449633,777387,1249756,1433976,1223643,984248,1143138,1387370,1409941,1603697,1994475,2274427,2533147,2590586,2866890,3206250,3462851
"96000","Southwest","6","SA5H 1/","500","E","      Transportation and public utilities",367538,339354,288941,224643,206629,227434,245456,272764,316617,301552,312567,327576,375187,464151,551477,662948,715082,827929,909853,1013496,1040957,1089641,1248319,1381727,1457741,1441460,1515504,1659684,1746005
"96000","Southwest","6","SA5H 1/","600","F-G","      Wholesale and retail trade",695559,619921,491534,344532,303443,409304,451468,539632,622341,622804,653679,724823,883838,1037905,1285187,1460784,1653592,2064953,2150685,2279431,2328843,2487843,2820485,3077536,3156018,3221109,3455168,3728773,3889163
"96000","Southwest","6","SA5H 1/","700","H","      Finance, insurance, and real estate",138184,123888,106091,84196,80299,78617,83224,96264,107518,110964,116105,123075,136666,144697,163584,174225,204678,270292,294257,338609,376777,468248,514915,592553,664452,716076,803268,876138,938300
"96000","Southwest","6","SA5H 1/","800","I","      Services",397379,371262,321213,250851,228908,261016,279895,318252,355616,341542,358466,376572,436314,541942,680767,775026,845537,984429,1075593,1204612,1264543,1381093,1531214,1679861,1795353,1811562,2062221,2313099,2485473
"96000","Southwest","6","SA5H 1/","900","...","    Government and government enterprises",279865,293499,299458,280922,300429,356160,389753,454735,446927,474099,491770,548129,789788,1456660,2531787,2815730,2853752,1723672,1391347,1525765,1836436,2130548,2743681,3256640,3300334,3437678,3687373,3885200,4113011
"96000","Southwest","6","SA5H 1/","910","...","      Federal, civilian",71839,75095,75344,70700,96781,131929,135342,218882,196384,212295,223864,246746,268080,388779,635516,633561,618772,581395,486710,520936,562261,583631,768564,904762,876005,884774,968568,1073299,1147290
"96000","Southwest","6","SA5H 1/","920","...","      Military",30915,30157,28984,27351,24670,25112,28596,32570,34999,34916,38121,65709,265924,800116,1604988,1863403,1893392,730302,401755,395617,594955,791704,1145402,1444039,1429444,1455737,1521353,1491913,1489659
"96000","Southwest","6","SA5H 1/","930","...","      State and local",177111,188247,195130,182871,178978,199119,225815,203283,215544,226888,229785,235674,255784,267765,291283,318766,341588,411975,502882,609212,679220,755213,829715,907839,994885,1097167,1197452,1319988,1476062
"Note: See the included footnote file."
"SA5H: Personal Income by Major Component and Earnings by Industry (Historical)"
"Last updated: May 30, 2014-- revised estimates for 1929-1957."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Income Division"
