"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001"
"25000","Massachusetts","1","SA25 1/","474","29","          Petroleum and coal products",778,728,726,875,979,1074,1106,1210,1411,1576,1716,1447,1831,1655,1470,1524,1517,1406,1413,1554,1521,1372,1296,1479,1597,1570,1615,1611,1666,1717,1353,1430,"(NA)"
"25000","Massachusetts","1","SA25 1/","477","30","          Rubber and miscellaneous plastics products",36543,33572,31600,32968,35390,34432,26923,29473,29793,31024,31728,30469,29686,29511,30329,31302,28802,29310,29113,27488,25500,23769,21986,22495,24572,24997,26077,25524,26496,27248,26947,26308,"(NA)"
"25000","Massachusetts","1","SA25 1/","480","31","          Leather and leather products",40811,36407,32543,30168,27691,24696,23011,24643,23638,23587,23203,21687,21008,18546,16719,15243,13036,10177,8983,8576,7624,7165,6137,5658,5386,5542,4860,4188,3802,3241,2529,2166,"(NA)"
"25000","Massachusetts","1","SA25 1/","500","E","      Transportation and public utilities",121186,124419,124273,129199,130435,130840,122137,121017,124060,127916,131467,132443,131319,131072,132020,135514,138696,139713,143754,148263,141954,145478,139376,137937,144373,149796,147720,149433,153034,157877,160010,164261,165539
"25000","Massachusetts","1","SA25 1/","510","40","        Railroad transportation",7007,6563,6223,5732,5431,5488,5176,5040,5097,5050,5165,4828,4368,3897,3592,3456,3348,3196,"(D)",3175,3135,3113,2825,2803,2709,2727,2857,"(D)",2835,3028,3073,3001,"(NA)"
"25000","Massachusetts","1","SA25 1/","520","42","        Trucking and warehousing",33012,32716,32318,33133,33759,32737,29805,29704,31303,32835,33203,32399,31786,30692,31274,33651,34784,35379,35703,27700,27377,26699,25823,26560,29678,31023,30623,30919,31087,32836,31203,33141,"(NA)"
"25000","Massachusetts","1","SA25 1/","530","44","        Water transportation","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",3986,3612,3306,3173,3313,3064,3076,"(D)","(D)",3218,"(D)","(D)","(D)","(D)","(NA)"
"25000","Massachusetts","1","SA25 1/","540","41, 45-47","        Other transportation","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",52364,51216,52676,49977,49603,53446,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"25000","Massachusetts","1","SA25 1/","541","41","          Local and interurban passenger transit",13909,14091,14568,14810,15185,15826,16544,16969,16999,17755,17870,17263,16375,16724,17017,17741,17774,18561,19600,20771,20421,20176,18749,18328,19898,21499,22712,23849,24956,26299,28199,27763,"(NA)"
"25000","Massachusetts","1","SA25 1/","542","45","          Transportation by air",8285,7850,7589,8129,8024,7898,7643,7609,8101,8631,9828,10276,9813,9157,9208,9891,10485,10982,10947,19512,19533,20572,19867,19916,21018,21202,21245,22082,22319,23431,24719,25738,"(NA)"
"25000","Massachusetts","1","SA25 1/","543","46","          Pipelines, except natural gas","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",11,19,15,14,14,14,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"25000","Massachusetts","1","SA25 1/","544","47","          Transportation services",3521,3693,3757,3747,4141,4091,3970,4271,4522,4911,5718,5956,6455,7113,8112,9612,10584,10585,11258,12070,11243,11913,11347,11345,12516,13418,13594,13681,13911,13730,13374,13798,"(NA)"
"25000","Massachusetts","1","SA25 1/","560","48","        Communications",32566,35713,37340,39566,40214,41527,37394,35046,35123,35736,36852,37893,38896,39684,38496,35990,35845,34294,34837,34948,30544,33230,32199,30968,30512,30898,29249,29842,32663,34103,36074,38036,"(NA)"
"25000","Massachusetts","1","SA25 1/","570","49","        Electric, gas, and sanitary services",19613,20002,19166,20584,20578,20150,18574,19300,19495,19495,19476,19985,19949,19817,20122,20830,21298,22209,24220,26464,26376,26587,25239,24939,24952,25632,24468,23124,21925,21041,19754,18995,"(NA)"
"25000","Massachusetts","1","SA25 1/","610","F","      Wholesale trade",128018,129580,127555,130876,142214,141331,138637,138293,141876,140948,149806,155410,153937,150668,156819,170029,171882,179283,179176,185363,189443,180461,169910,170182,166161,171115,176460,177040,180521,186207,187634,188652,176431
"25000","Massachusetts","1","SA25 1/","620","G","      Retail trade",428750,437273,446091,446260,449315,455955,448073,450930,463471,477472,491169,495844,500535,500788,522730,556621,580391,594509,598791,609629,614748,587592,549851,556097,560720,579478,584888,592607,602055,609876,622514,633708,631939
"25000","Massachusetts","1","SA25 1/","621","52","        Building materials and garden equipment",17851,17975,18294,18189,18121,17574,14258,14217,14713,14283,15198,15205,15108,15259,16295,17831,19250,20713,22227,23928,23305,20528,18316,17725,16920,18727,19546,19436,19653,19934,21522,22972,"(NA)"
"25000","Massachusetts","1","SA25 1/","622","53","        General merchandise stores",75806,77067,77486,75732,76368,73352,61885,59297,59936,61486,60431,60610,60427,59661,62411,64974,66212,67132,63427,58895,59545,54981,48628,48518,49265,46712,47374,45789,44616,45475,45633,48436,"(NA)"
"25000","Massachusetts","1","SA25 1/","623","54","        Food stores",76528,77222,78443,78257,74429,78241,79413,81965,82767,80886,81967,81019,83836,84555,88976,93350,96620,99765,99535,102095,105038,103614,98440,95953,95013,96743,98746,99358,101800,101620,101982,99873,"(NA)"
"25000","Massachusetts","1","SA25 1/","624","55","        Automotive dealers and service stations",47572,48338,49109,49841,49689,47252,47534,48449,49707,49068,47218,45287,44111,43042,44858,47723,50080,53363,55300,56971,54612,49206,43263,43930,43942,45834,45907,47282,48321,48798,49350,49537,"(NA)"
"25000","Massachusetts","1","SA25 1/","625","56","        Apparel and accessory stores",29428,29239,29987,29436,28660,29727,30626,30603,31392,33633,35630,36172,36892,35965,37342,41385,44307,45910,47801,48265,49231,46162,41868,41427,41272,41152,40827,41115,40151,42236,42837,43278,"(NA)"
"25000","Massachusetts","1","SA25 1/","626","57","        Home furniture and furnishings stores",17782,17970,18386,19418,20073,20190,17518,18023,17685,18988,18671,18922,18329,18068,19058,20480,22132,23636,25262,29286,28450,25350,22905,22457,22617,23800,25235,25301,25827,24868,26959,29423,"(NA)"
"25000","Massachusetts","1","SA25 1/","627","58","        Eating and drinking places",95254,99670,101451,104316,110170,116610,117849,123421,130722,138879,147409,149696,151218,154145,162998,174962,182306,183814,180145,182605,184060,175827,167481,170933,177017,185173,190075,193818,198130,202800,207428,209742,"(NA)"
"25000","Massachusetts","1","SA25 1/","628","59","        Miscellaneous retail",68529,69792,72935,71071,71805,73009,78990,74955,76549,80249,84645,88933,90614,90093,90792,95916,99484,100176,105094,107584,110507,111924,108950,115154,114674,121337,117178,120508,123557,124145,126803,130447,"(NA)"
"25000","Massachusetts","1","SA25 1/","700","H","      Finance, insurance, and real estate",179133,182638,185366,190012,196223,201208,202435,204034,210221,216922,231445,239965,244537,248235,247726,259463,272407,301555,306270,315106,305211,298827,284520,277555,282664,298630,295086,300865,308245,327814,334940,348451,349825
"25000","Massachusetts","1","SA25 1/","710","60, 61","        Depository and nondepository institutions",43312,45800,46068,46486,48146,49752,49710,50012,50935,52460,54638,57332,60116,62147,64243,67141,70219,76751,81875,83046,82184,78374,70549,69058,70063,70081,67849,66330,68362,71727,74387,72424,"(NA)"
"25000","Massachusetts","1","SA25 1/","730","62-65, 67","        Other finance, insurance, and real estate",135821,136838,139298,143526,148077,151456,152725,154022,159286,164462,176807,182633,184421,186088,183483,192322,202188,224804,224395,232060,223027,220453,213971,208497,212601,228549,227237,234535,239883,256087,260553,276027,"(NA)"
"25000","Massachusetts","1","SA25 1/","731","62","          Security and commodity brokers",12758,9653,9983,9419,9157,8283,8363,8383,8220,8648,9278,9850,11035,12309,13006,14142,14930,17470,21562,22882,22524,23775,24298,26280,29421,34118,35599,40753,44463,48584,50823,55080,"(NA)"
"25000","Massachusetts","1","SA25 1/","732","63","          Insurance carriers",47626,49337,49383,49428,47839,47305,47087,47189,48159,50919,52276,53284,53726,54096,54546,54494,55602,56897,57613,57268,56622,55880,55080,54232,53186,54012,52982,50903,49651,47916,50128,48402,"(NA)"
"25000","Massachusetts","1","SA25 1/","733","64","          Insurance agents, brokers, and services",17058,17023,17296,16828,17464,17368,17457,17919,18690,19041,19774,20204,20577,21262,21286,22190,22639,24254,25928,29882,30314,30665,31128,29004,31101,32985,32349,31202,30575,31294,30435,29949,"(NA)"
"25000","Massachusetts","1","SA25 1/","734","65","          Real estate",44442,45121,47890,51182,56765,58145,53185,53998,57359,56684,56286,61241,62838,63854,65932,70647,79371,88069,96739,100092,92174,91487,85690,84176,83003,89164,85602,86065,90669,95459,96914,105356,"(NA)"
"25000","Massachusetts","1","SA25 1/","735","...","          Combined real estate, insurance, etc. 4/",2614,2882,2433,2395,2316,2249,2025,1992,1985,1870,1629,1481,1501,1466,860,843,819,935,1012,"(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)"
"25000","Massachusetts","1","SA25 1/","736","67","          Holding and other investment offices",11323,12822,12313,14274,14536,18106,24608,24541,24873,27300,37564,36573,34744,33101,27853,30006,28827,37179,21541,21936,21393,18646,17775,14805,15890,18270,20705,25612,24525,32834,32253,37240,"(NA)"
"25000","Massachusetts","1","SA25 1/","800","I","      Services",589424,597621,601042,622547,649674,666264,673408,692751,714258,766301,804741,833758,856485,900917,938824,998384,1052312,1097490,1110277,1178689,1203734,1217748,1196013,1251407,1301110,1319374,1349047,1393260,1444089,1483168,1520909,1576365,1596909
"25000","Massachusetts","1","SA25 1/","805","70","        Hotels and other lodging places",22548,21483,21571,21526,22149,22646,21951,22409,22179,23981,24727,24861,25472,27276,28612,31163,33023,34299,35933,37859,39032,37217,33896,33712,33947,34215,34431,34667,34511,36379,38203,39547,"(NA)"
"25000","Massachusetts","1","SA25 1/","810","72","        Personal services",51113,49490,45525,42974,42749,42695,42260,41035,41660,43039,45343,46388,47999,50136,53086,57614,65956,68780,64623,65082,60432,60355,58098,61716,66335,64312,66630,68430,71935,68465,65820,66311,"(NA)"
"25000","Massachusetts","1","SA25 1/","815","88","        Private households",33562,33264,33091,32990,31913,29614,29458,30067,31515,31516,29694,27668,27603,27886,27445,26949,26499,25997,25212,23976,22816,21083,20974,23193,23314,21374,21664,21520,21818,23331,23652,23928,"(NA)"
"25000","Massachusetts","1","SA25 1/","820","73","        Business services",80865,80796,80375,83651,91082,95620,89200,94419,101796,118842,131110,142665,151257,168217,183886,207658,229264,247899,252977,226360,213984,211824,203019,214651,226507,237961,250167,271712,293058,293537,310601,337396,"(NA)"
"25000","Massachusetts","1","SA25 1/","825","75","        Automotive repair, services, and parking",16476,16844,17365,18117,19223,19357,19725,20137,20308,22950,23936,23429,23460,25046,26812,29620,32033,33611,31387,32295,31859,30988,28096,28027,30276,31826,32891,34782,37019,35935,37203,37871,"(NA)"
"25000","Massachusetts","1","SA25 1/","830","76","        Miscellaneous repair services",9688,10112,10016,10179,11829,12063,13152,12966,12357,13489,13966,13963,13867,13764,13958,14959,15343,16534,14019,15282,15502,14903,13303,13780,15037,13622,14521,14554,15218,15597,15467,15968,"(NA)"
"25000","Massachusetts","1","SA25 1/","835","79","        Amusement and recreation services",17533,18302,19435,20933,24539,24752,24721,25121,27137,28265,29032,30481,29167,29676,30664,34148,35521,36354,34152,37993,41847,43898,43509,48164,49500,52963,52457,55052,55465,72817,75278,79686,"(NA)"
"25000","Massachusetts","1","SA25 1/","840","78","        Motion pictures",5481,4899,4950,5221,5314,5006,5077,5035,5041,4903,5215,5772,5479,5493,5476,5780,5698,6636,6294,10396,11088,11558,10995,11343,10996,11095,11851,12495,12520,12756,12357,12810,"(NA)"
"25000","Massachusetts","1","SA25 1/","845","80","        Health services",136161,140854,151516,164075,176678,186346,190936,196974,202905,213195,220123,227763,239350,248267,250242,256586,264464,267763,277370,286029,298410,308747,314997,328679,341325,348891,355857,361999,366450,367571,364620,363949,"(NA)"
"25000","Massachusetts","1","SA25 1/","850","81","        Legal services",17131,17931,17881,18502,20393,21445,21455,21768,22648,23297,24252,25037,26968,29045,30226,32151,35126,38211,37502,38512,40311,41082,40186,51329,50075,43277,41645,42233,43062,44875,46554,46921,"(NA)"
"25000","Massachusetts","1","SA25 1/","855","82","        Educational services",103497,105161,101474,99159,99643,101167,97077,99459,98153,101019,103462,103811,108724,115060,120360,128031,129493,132584,136720,140110,151936,154068,155366,159737,160457,159311,160953,165145,169415,175187,180944,187532,"(NA)"
"25000","Massachusetts","1","SA25 1/","860","83","        Social services 5/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",23410,26543,31324,34610,38336,45185,43076,44070,49034,51159,53986,57468,61867,66160,69094,69292,67507,70082,75479,76844,80873,80406,83339,86023,89612,93262,"(NA)"
"25000","Massachusetts","1","SA25 1/","865","84","        Museums, botanical, zoological gardens",1361,1529,2006,1831,1918,1982,2015,2163,2309,2505,2703,2739,2845,2936,2949,3211,3511,3633,3939,4483,4454,4381,4112,4155,4193,4405,4197,4371,4534,4711,4785,5065,"(NA)"
"25000","Massachusetts","1","SA25 1/","870","86","        Membership organizations",46112,47187,49081,51337,51474,52227,39374,39715,39953,40847,41780,40976,39959,39811,38703,38155,37166,37139,39091,40824,42336,43656,42606,40712,41812,43030,43787,44828,46025,49363,50843,53889,"(NA)"
"25000","Massachusetts","1","SA25 1/","875","87","        Engineering and management services 6/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",138604,145802,150577,143159,145732,155208,158172,158939,162638,170099,176861,184451,191169,"(NA)"
"25000","Massachusetts","1","SA25 1/","880","89","        Miscellaneous services",47896,49769,46756,52052,50770,51344,53597,54940,54973,63843,71062,73020,71259,74234,77371,81200,85229,90582,89191,14724,14831,14119,16190,16395,16649,18076,18184,18428,19621,19760,20519,21061,"(NA)"
"25000","Massachusetts","1","SA25 1/","900","...","    Government and government enterprises",387682,395650,396605,406309,416124,415203,418469,411301,417160,424219,434758,441631,424121,405960,410535,414544,423058,433278,445388,455163,451710,448471,434662,426132,430672,427856,432401,431250,434006,439938,447336,454620,457941
"25000","Massachusetts","1","SA25 1/","910","...","      Federal, civilian",67010,65352,63365,64090,61371,57984,57685,57544,56921,57783,58680,58624,56527,54897,54811,56307,57668,58909,60506,62184,61243,63256,60046,59128,59639,58721,56834,55222,54820,54611,55206,56839,53197
"25000","Massachusetts","1","SA25 1/","920","...","      Military",79764,78410,69661,62549,57708,50452,46365,42833,40599,41043,41348,40513,40246,41667,43506,42689,42223,41543,41658,41238,41065,39938,40187,38290,36288,31081,29901,27046,25403,24317,23603,23412,22438
"25000","Massachusetts","1","SA25 1/","930","...","      State and local",240908,251888,263579,279670,297045,306767,314419,310924,319640,325393,334730,342494,327348,309396,312218,315548,323167,332826,343224,351741,349402,345277,334429,328714,334745,338054,345666,348982,353783,361010,368527,374369,382306
