"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957"
"95000","Southeast","5","SA5H 1/","62","...","    Employer contributions for government social insurance",1757,1536,1103,1769,889,891,1119,449,109902,127453,146666,154404,196371,255119,277163,334865,553806,888186,603808,431051,470229,437695,524491,553321,561275,636111,710902,783545,901929
"95000","Southeast","5","SA5H 1/","70","...","  Proprietors' income 8/",2680768,1823494,1576197,957454,1177684,1632667,1974645,2139335,2548470,2089056,2173247,2278647,3128782,4404655,5240445,5755649,5968316,6821754,6578716,7744300,6777173,7276626,8535708,8508567,8382603,7902861,8876961,8873655,8679874
"95000","Southeast","5","SA5H 1/","71","...","    Farm proprietors' income",1693528,984369,954143,565507,797946,1037958,1288360,1285988,1626113,1197561,1195999,1135395,1537311,2345289,2767641,3086791,3114001,3603994,3496746,4066587,3067993,3217088,3956268,3565849,3314783,2755147,3247325,2826632,2261103
"95000","Southeast","5","SA5H 1/","72","...","    Nonfarm proprietors' income",987240,839125,622054,391947,379738,594709,686285,853347,922357,891495,977248,1143252,1591471,2059366,2472804,2668858,2854315,3217760,3081970,3677713,3709180,4059538,4579440,4942718,5067820,5147714,5629636,6047023,6418771
"95000","Southeast","5","SA5H 1/","81","[01-02]","  Farm earnings",1869533,1145028,1081649,667372,903010,1162994,1427737,1445804,1806380,1370536,1377908,1327296,1761113,2632594,3118874,3476143,3538153,4085318,4030911,4658092,3623268,3782660,4559438,4166753,3901134,3331406,3829138,3430744,2878679
"95000","Southeast","5","SA5H 1/","82","...","  Nonfarm earnings",6397405,5835873,4857830,3744743,3778876,4639322,5043936,5829394,6490672,6242581,6830988,7687925,10593698,15020396,19093990,21017857,21514380,20576544,21311267,23521519,23681487,26337117,31262343,34236067,36107194,36108107,38960520,42714084,45489868
"95000","Southeast","5","SA5H 1/","90","...","    Private nonfarm earnings",5695946,5113626,4120821,3055598,3006631,3722634,4039383,4655944,5336444,4976305,5475751,6122922,8044843,10386396,12103846,13147502,13664967,15351023,17392745,19488266,19185430,21290302,24335649,26379209,27978146,27898250,30551141,33806331,35952154
"95000","Southeast","5","SA5H 1/","100","[07-08]","      Agricultural services, forestry, and fishing",57021,51710,45570,35815,34583,36821,41857,41251,53465,47495,47796,47747,51860,68041,77599,85337,95316,103915,109415,152426,151075,161033,178059,192442,202470,216714,222000,233427,233797
"95000","Southeast","5","SA5H 1/","200","B","      Mining",327191,278625,207591,137429,148127,216564,240755,301480,352803,297385,311811,360251,458454,553764,626984,709396,700529,761514,1010441,1197654,956638,1073369,1208336,1147658,1134628,1001423,1128379,1336955,1421169
"95000","Southeast","5","SA5H 1/","300","C","      Construction",292884,255440,161117,79003,74149,143455,152225,220200,244561,244750,305186,387957,795060,1302773,1047627,758715,764913,939945,1243707,1577252,1577869,1813047,2320327,2808192,2849765,2552679,2595606,2927864,3173515
"95000","Southeast","5","SA5H 1/","400","D","      Manufacturing",1471849,1302432,1001256,743467,837436,1035802,1125552,1298471,1530495,1322138,1538538,1720217,2373908,3282967,4233782,4659049,4487939,4478568,5218247,5950079,5655493,6551095,7523757,8035870,8772798,8682430,9677153,10560231,11099025
"95000","Southeast","5","SA5H 1/","500","E","      Transportation and public utilities",861969,794999,673711,514762,481426,519757,556568,622448,704963,663323,714546,779260,920420,1152614,1377013,1622726,1699478,1896748,2048455,2231817,2202731,2325958,2677445,2881542,3019747,3017988,3178203,3526226,3775094
"95000","Southeast","5","SA5H 1/","600","F-G","      Wholesale and retail trade",1337705,1206170,987986,715500,669630,912001,1007718,1146390,1321906,1322413,1415819,1597181,2022666,2354657,2791680,3103273,3460326,4308559,4608548,4912253,5021100,5328653,6005678,6494569,6730687,6909045,7450372,8129530,8534162
"95000","Southeast","5","SA5H 1/","700","H","      Finance, insurance, and real estate",297585,256826,218924,178379,170987,187416,202343,220412,237356,231217,246846,262841,294433,315114,345473,401589,457891,572384,634358,749253,815188,971057,1068184,1196662,1340408,1480021,1670458,1901915,2061149
"95000","Southeast","5","SA5H 1/","800","I","      Services",1049742,967424,824666,651243,590293,670818,712365,805292,890895,847584,895209,967468,1128042,1356466,1603688,1807417,1998575,2289390,2519574,2717532,2805336,3066090,3353863,3622274,3927643,4037950,4628970,5190183,5654243
"95000","Southeast","5","SA5H 1/","900","...","    Government and government enterprises",701459,722247,737009,689145,772245,916688,1004553,1173450,1154228,1266276,1355237,1565003,2548855,4634000,6990144,7870355,7849413,5225521,3918522,4033253,4496057,5046815,6926694,7856858,8129048,8209857,8409379,8907753,9537714
"95000","Southeast","5","SA5H 1/","910","...","      Federal, civilian",198071,203571,205517,194080,254803,362285,387801,612043,541715,616768,674488,723851,869706,1217295,1842775,1849098,1742894,1720625,1401081,1367719,1470329,1531187,1968139,2207903,2222657,2218319,2344928,2525983,2709450
"95000","Southeast","5","SA5H 1/","920","...","      Military",79498,80235,80135,78462,72124,78606,90793,101138,113461,115719,124776,260775,1068254,2782849,4460789,5271739,5269892,2526809,1316238,1235852,1408272,1741035,2991488,3465972,3535155,3402012,3264854,3293388,3379106
"95000","Southeast","5","SA5H 1/","930","...","      State and local",423890,438441,451357,416603,445318,475797,525959,460269,499052,533789,555973,580377,610895,633856,686580,749518,836627,978087,1201203,1429682,1617456,1774593,1967067,2182983,2371236,2589526,2799597,3088382,3449158
"Note: See the included footnote file."
"SA5H: Personal Income by Major Component and Earnings by Industry (Historical)"
"Last updated: May 30, 2014-- revised estimates for 1929-1957."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Income Division"
