"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957"
"13000","Georgia","5","SA5H 1/","47","...","  Plus: Personal current transfer receipts",12869,14684,34154,23873,20480,23280,20638,41257,21445,23092,25710,28905,29843,32513,32357,43355,87401,181180,197045,184826,204751,267688,225061,223530,226212,251332,274567,291301,334507
"13000","Georgia","5","SA5H 1/","50","...","  Wages and salaries",562978,526547,447068,359599,362396,425611,457840,513002,562440,532462,586799,638649,860331,1184686,1621007,1846632,1829103,1655927,1754524,1940387,1975745,2227717,2660815,2969948,3068800,3123083,3408850,3717787,3845541
"13000","Georgia","5","SA5H 1/","60","...","  Supplements to wages and salaries",10485,10475,10355,9652,9549,10151,11747,12672,26107,28947,28644,37891,79451,124146,124793,132450,150479,173724,140776,130737,157644,190810,252366,285717,291413,322021,345549,371333,415103
"13000","Georgia","5","SA5H 1/","61","...","    Employer contributions for employee pension and insurance funds 7/",10300,10313,10239,9467,9456,10058,11631,12626,13202,13476,14975,22807,59897,101238,97424,98130,95078,88646,82701,91693,111797,146480,201131,230350,233904,252734,267074,284024,318070
"13000","Georgia","5","SA5H 1/","62","...","    Employer contributions for government social insurance",185,162,116,185,93,93,116,46,12905,15471,13669,15084,19554,22908,27369,34320,55401,85078,58075,39044,45847,44330,51235,55367,57509,69287,78475,87309,97033
"13000","Georgia","5","SA5H 1/","70","...","  Proprietors' income 8/",279828,207158,142234,93835,120025,169659,206045,215230,237765,210395,216044,243264,290514,421991,513449,535576,584151,642791,651393,740419,665070,754883,912846,895496,902315,758596,902581,888467,881507
"13000","Georgia","5","SA5H 1/","71","...","    Farm proprietors' income",179215,124461,78790,52564,82168,109865,136997,129797,147555,122162,117364,125365,127878,218752,276358,277911,303999,311179,333571,320578,249348,296501,393346,314809,335310,186687,272866,216854,202090
"13000","Georgia","5","SA5H 1/","72","...","    Nonfarm proprietors' income",100613,82697,63444,41271,37857,59794,69048,85433,90210,88233,98680,117899,162636,203239,237091,257665,280152,331612,317822,419841,415722,458382,519500,580687,567005,571909,629715,671613,679417
"13000","Georgia","5","SA5H 1/","81","[01-02]","  Farm earnings",197397,140502,90909,62731,94386,125089,154019,148863,168555,141240,137324,145326,149836,247553,309172,314733,345890,354918,380052,376460,301670,351653,455184,377612,395824,242863,329695,277876,259893
"13000","Georgia","5","SA5H 1/","82","...","  Nonfarm earnings",655894,603678,508748,400355,397584,480332,521613,592041,657757,630564,694163,774478,1080460,1483270,1950077,2199925,2217843,2117524,2166641,2435083,2496789,2821757,3370843,3773549,3866704,3960837,4327285,4699711,4882258
"13000","Georgia","5","SA5H 1/","90","...","    Private nonfarm earnings",582278,528490,432235,327769,318012,387998,417819,476937,545267,506157,560959,619580,823971,1007892,1242776,1377119,1421325,1637442,1803973,2053335,2030732,2284454,2611936,2891066,2994501,3031422,3376161,3723149,3818546
"13000","Georgia","5","SA5H 1/","100","[07-08]","      Agricultural services, forestry, and fishing",11594,9373,7233,6382,6044,6718,6660,6482,8622,6944,6343,6171,6269,8516,10558,11454,13272,15782,14992,22510,23584,25632,28041,29551,30427,31636,31473,32553,31905
"13000","Georgia","5","SA5H 1/","200","B","      Mining",1868,1835,1512,1012,811,913,1113,1218,1566,1180,1453,1778,2425,3051,6051,5731,5851,8181,10375,12610,12013,12972,15211,15826,16084,16907,18913,23545,24408
"13000","Georgia","5","SA5H 1/","300","C","      Construction",22116,15311,11067,5824,4337,8076,10784,14908,16243,19910,25835,37804,79245,91706,75305,46438,48520,92957,126888,164000,154422,179620,208903,302216,247550,231705,258486,286416,276273
"13000","Georgia","5","SA5H 1/","400","D","      Manufacturing",154258,146990,109125,82321,96403,118297,121902,143413,170297,141176,167448,179146,251279,336667,486820,563247,519629,506627,567727,654309,631168,757761,872670,928881,999338,1008663,1147169,1249573,1272021
"13000","Georgia","5","SA5H 1/","500","E","      Transportation and public utilities",88382,81312,72296,55779,51934,55723,59256,65856,75517,71205,75828,81903,100202,122226,154194,176893,190076,221593,220922,233031,231556,245300,280227,302800,318909,317847,340198,371620,395923
"13000","Georgia","5","SA5H 1/","600","F-G","      Wholesale and retail trade",146583,131966,111644,81349,72976,100188,113347,127973,144879,143783,155373,173601,224310,258819,290943,331819,375994,478126,515667,582916,586957,621467,711890,764417,795533,818051,879723,966813,992798
"13000","Georgia","5","SA5H 1/","700","H","      Finance, insurance, and real estate",34439,30573,26091,22560,21110,22630,25889,27044,29283,28648,30139,31390,35814,38193,42473,44317,51643,67515,74674,88828,94766,111992,127274,145466,160293,171731,197230,227153,235418
"13000","Georgia","5","SA5H 1/","800","I","      Services",123038,111130,93267,72542,64397,75453,78868,90043,98860,93311,98540,107787,124427,148714,176432,197220,216340,246661,272728,295131,296266,329710,367720,401909,426367,434882,502969,565476,589800
"13000","Georgia","5","SA5H 1/","900","...","    Government and government enterprises",73616,75188,76513,72586,79572,92334,103794,115104,112490,124407,133204,154898,256489,475378,707301,822806,796518,480082,362668,381748,466057,537303,758907,882483,872203,929415,951124,976562,1063712
"13000","Georgia","5","SA5H 1/","910","...","      Federal, civilian",19393,19863,20071,18813,26615,34367,38418,59155,50114,56934,63443,66480,71288,110786,196768,189627,184909,175908,141110,139962,151214,170511,230991,269495,254682,260219,278586,297917,317375
"13000","Georgia","5","SA5H 1/","920","...","      Military",11647,11092,11493,11380,10463,10437,12092,13208,14598,14170,14905,30336,127157,303313,442908,558053,526359,205987,108444,111775,168636,206495,345949,400713,387002,425792,413550,385487,407274
"13000","Georgia","5","SA5H 1/","930","...","      State and local",42576,44233,44949,42393,42494,47530,53284,42741,47778,53303,54856,58082,58044,61279,67625,75126,85250,98187,113114,130011,146207,160297,181967,212275,230519,243404,258988,293158,339063
"Note: See the included footnote file."
"SA5H: Personal Income by Major Component and Earnings by Industry (Historical)"
"Last updated: May 30, 2014-- revised estimates for 1929-1957."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Income Division"
