"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001"
"44000","Rhode Island","1","SA25 1/","120","...","        Forestry and fishing",587,614,706,739,811,849,999,1051,1415,1674,1886,2180,2467,2426,2408,2427,2382,2728,2160,2114,2033,1916,1900,1878,2000,1698,1612,1654,1673,1822,2032,2245,"(NA)"
"44000","Rhode Island","1","SA25 1/","121","08","          Forestry",20,23,31,36,19,25,32,22,27,34,40,44,48,52,51,57,50,57,57,54,47,58,59,49,53,53,73,64,89,119,134,"(D)","(NA)"
"44000","Rhode Island","1","SA25 1/","122","...","          Fishing",567,591,675,703,792,824,967,1029,1388,1640,1846,2136,2419,2374,2357,2370,2332,2671,2103,2060,1986,1858,1841,1829,1947,1645,1539,1590,1584,1703,1898,"(D)","(NA)"
"44000","Rhode Island","1","SA25 1/","200","B","      Mining",227,169,158,170,229,170,174,195,227,291,324,289,332,363,261,287,305,278,335,299,296,280,278,339,347,340,405,348,368,400,430,427,463
"44000","Rhode Island","1","SA25 1/","210","10","        Metal mining",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,10,10,"(L)","(L)","(D)","(D)","(D)","(D)","(D)","(D)",12,10,10,"(NA)"
"44000","Rhode Island","1","SA25 1/","220","12","        Coal mining",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(L)","(L)","(L)",11,"(L)",0,10,"(L)","(L)","(NA)"
"44000","Rhode Island","1","SA25 1/","230","13","        Oil and gas extraction",84,27,30,29,86,69,47,63,74,129,177,149,200,"(D)","(D)",158,126,"(D)",133,113,131,118,146,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"44000","Rhode Island","1","SA25 1/","240","14","        Nonmetallic minerals, except fuels",143,142,128,141,143,101,127,132,153,162,147,140,132,"(D)","(D)",129,179,"(D)",183,176,155,160,130,211,183,190,218,207,234,"(D)","(D)","(D)","(NA)"
"44000","Rhode Island","1","SA25 1/","300","C","      Construction",19196,19043,18570,19438,19109,17720,15957,16433,17103,18213,18868,17456,16780,16650,16963,19152,21549,24649,27586,30014,28903,26980,21451,21702,21745,21976,22059,22287,23489,24880,26909,27755,28704
"44000","Rhode Island","1","SA25 1/","310","15","        General building contractors",6696,6603,6260,6555,6281,5760,4421,4685,4832,5319,5690,5113,4768,4630,4892,5728,6415,7926,8989,9528,8227,7600,5518,4920,4825,4806,4861,5073,5197,5446,5814,6123,"(NA)"
"44000","Rhode Island","1","SA25 1/","320","16","        Heavy construction contractors",2365,2229,2084,2159,1923,1590,1359,1551,1592,1615,1473,1260,1158,1328,1312,1323,1510,1590,1756,1838,2082,2092,1746,1705,1649,1527,1558,1336,1306,1519,1647,1589,"(NA)"
"44000","Rhode Island","1","SA25 1/","330","17","        Special trade contractors",10135,10211,10226,10724,10905,10370,10177,10197,10679,11279,11705,11083,10854,10692,10759,12101,13624,15133,16841,18648,18594,17288,14187,15077,15271,15643,15640,15878,16986,17915,19448,20043,"(NA)"
"44000","Rhode Island","1","SA25 1/","400","D","      Manufacturing",129651,122132,116131,120823,126192,127583,115822,126516,132294,137941,136686,132458,130787,119988,119172,125158,122689,122791,119071,114552,110906,102083,94288,92515,91049,90365,87687,84629,82314,80865,77072,75030,72404
"44000","Rhode Island","1","SA25 1/","410","...","        Durable goods manufacturing",77467,74501,69828,73801,79249,82087,76533,85089,90659,95342,94228,91363,89705,80940,81206,85635,84441,84445,82068,77908,76014,70041,63562,61694,59799,59076,56643,54102,52936,52354,50274,49639,48034
"44000","Rhode Island","1","SA25 1/","413","24","          Lumber and wood products",536,528,531,481,613,627,525,602,599,694,926,1396,1542,1585,1629,1853,1743,1890,1414,1379,1202,1108,"(D)",669,"(D)",833,856,891,987,1016,"(D)",1105,"(NA)"
"44000","Rhode Island","1","SA25 1/","417","25","          Furniture and fixtures",824,911,857,912,952,942,960,1053,1087,1309,1216,1199,1130,1199,1320,1373,1536,1724,1843,1832,2019,1631,1461,1556,1631,1728,1774,1929,2107,2188,2010,1945,"(NA)"
"44000","Rhode Island","1","SA25 1/","420","32","          Stone, clay, and glass products",2989,2653,2585,2710,2782,2893,2614,2580,2853,3271,3328,3121,2998,2062,2209,2090,1951,2059,1987,1578,1764,1601,1480,1444,1396,1473,1341,1384,1370,1365,1163,1083,"(NA)"
"44000","Rhode Island","1","SA25 1/","423","33","          Primary metal industries",8261,7975,7241,7288,7731,7987,6807,7205,6796,6834,8338,8376,7992,6685,5989,6279,5766,5191,5099,4665,4269,3949,3695,3809,4049,4125,3833,4998,4754,4822,"(D)",4040,"(NA)"
"44000","Rhode Island","1","SA25 1/","426","34","          Fabricated metal products",10515,10358,9709,9691,9953,10173,8979,9462,9542,10238,10194,9789,9777,9227,9299,9605,9734,9679,9091,8993,9171,8477,7525,7417,7217,7262,7154,7182,7258,7521,8504,8937,"(NA)"
"44000","Rhode Island","1","SA25 1/","429","35","          Industrial machinery and equipment",11448,10681,8938,9373,10717,11806,9017,9064,9334,9600,9802,9747,9274,7555,6443,6516,5679,6030,6156,6102,6008,5848,5486,5321,5487,5708,5917,4501,4647,4672,4925,4541,"(NA)"
"44000","Rhode Island","1","SA25 1/","432","36","          Electronic and other electric equipment",10018,9680,8860,9563,9953,9532,8207,9865,11101,11937,11888,11507,11116,10574,11258,12570,11940,12309,11856,7135,6752,5854,4664,5057,5058,5545,5999,5808,5583,5480,5284,5676,"(NA)"
"44000","Rhode Island","1","SA25 1/","435","371","          Motor vehicles and equipment",868,876,895,946,1054,1008,884,985,1103,1203,1293,1403,1476,1394,1286,1390,1122,1409,1442,1329,1316,1147,"(D)",1001,"(D)",660,534,455,426,408,310,205,"(NA)"
"44000","Rhode Island","1","SA25 1/","438","372-379","          Other transportation equipment",681,645,684,807,800,1303,2759,4544,6018,5013,4959,5767,6372,6436,7591,8420,8212,7955,7674,7427,6896,6209,5825,5192,4851,4350,3559,2481,2444,2790,3143,3153,"(NA)"
"44000","Rhode Island","1","SA25 1/","441","38","          Instruments and related products",5370,4872,4336,4837,5349,5350,4421,5058,5158,5388,5383,5440,5258,4777,4655,5021,5381,4867,4610,8032,7400,6989,6392,6101,5404,5043,5215,5230,5183,5358,5114,5667,"(NA)"
"44000","Rhode Island","1","SA25 1/","444","39","          Miscellaneous manufacturing industries",25951,25315,25186,27188,29339,30464,31360,34671,37068,39855,36901,33618,32770,29446,29527,30518,31377,31332,30896,29436,29217,27228,25014,24127,23110,22349,20461,19243,18177,16734,14536,13287,"(NA)"
"44000","Rhode Island","1","SA25 1/","447","...","          Ordnance 3/","(L)","(L)","(L)","(L)","(L)","(L)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)"
"44000","Rhode Island","1","SA25 1/","450","...","        Nondurable goods manufacturing",52184,47631,46303,47022,46943,45496,39289,41427,41635,42599,42458,41095,41082,39048,37966,39523,38248,38346,37003,36644,34892,32042,30726,30821,31250,31289,31044,30527,29378,28511,26798,25391,24370
"44000","Rhode Island","1","SA25 1/","453","20","          Food and kindred products",5110,4881,4590,4629,4279,4236,3738,3681,3700,3717,3404,3338,3316,3223,3153,3267,3233,3273,2989,2904,2772,2629,2748,2703,2723,2860,2728,2927,2892,2751,2819,2810,"(NA)"
"44000","Rhode Island","1","SA25 1/","456","21","          Tobacco products","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(NA)"
"44000","Rhode Island","1","SA25 1/","459","22","          Textile mill products",21045,18226,17345,17472,16906,15038,11870,12508,12502,12689,12596,12322,12161,11178,10970,11253,10547,10377,10223,10145,9442,8114,7887,7672,7733,8193,8065,7850,7591,7265,7000,6326,"(NA)"
"44000","Rhode Island","1","SA25 1/","462","23","          Apparel and other textile products",3715,3574,3537,3502,3549,3436,3571,3871,3921,4057,3848,3638,3668,3479,3387,3584,3187,3157,3009,2433,1789,1539,1217,1140,1144,1048,1067,989,1015,"(D)","(D)",984,"(NA)"
"44000","Rhode Island","1","SA25 1/","465","26","          Paper and allied products",3006,2804,2692,2866,2879,2897,2581,2923,2984,3139,2993,2826,2846,2433,2558,2665,2522,2475,2327,2114,2172,2080,1989,2252,2222,2287,2450,2347,2185,1929,1925,2009,"(NA)"
"44000","Rhode Island","1","SA25 1/","468","27","          Printing and publishing",5056,4971,4981,4853,5013,5145,4977,5147,5251,5436,5683,5932,6429,6516,6263,6573,7007,7377,7250,7335,7177,6608,6123,6289,6327,6257,6495,6411,6154,6318,5886,5636,"(NA)"
"44000","Rhode Island","1","SA25 1/","471","28","          Chemicals and allied products",2463,2592,2671,2733,2864,2943,2810,2845,2818,3181,3234,3106,3210,3197,3041,3173,3178,3092,3148,3246,3061,2981,3029,3041,3239,3004,2804,2717,2599,2558,2432,2247,"(NA)"
"44000","Rhode Island","1","SA25 1/","474","29","          Petroleum and coal products",79,80,86,94,117,117,25,16,18,21,23,23,44,81,109,136,175,157,184,51,35,32,26,27,21,26,20,17,14,"(D)","(D)","(D)","(NA)"
"44000","Rhode Island","1","SA25 1/","477","30","          Rubber and miscellaneous plastics products",9288,8216,8228,8578,8466,8829,7248,7309,7319,7114,7209,6928,6375,6321,6158,6426,6179,6035,5746,6294,6484,6108,5884,5944,6194,6269,6094,5992,5776,5445,5116,4854,"(NA)"
"44000","Rhode Island","1","SA25 1/","480","31","          Leather and leather products",2421,2286,2172,2294,2869,2852,2466,3124,3119,3240,3463,2977,3026,2614,2320,2439,2213,2396,2123,2119,1959,1950,1822,1752,1646,1342,1318,1274,1149,1084,"(D)","(D)","(NA)"
"44000","Rhode Island","1","SA25 1/","500","E","      Transportation and public utilities",16320,16811,16593,16614,16767,16035,15247,14669,14621,14642,15056,14844,14860,15076,15060,15318,15774,16440,17443,17536,17350,17677,16339,16104,16891,17704,17085,17505,17885,18588,18906,19527,20047
"44000","Rhode Island","1","SA25 1/","510","40","        Railroad transportation",858,845,790,744,722,692,615,614,637,672,729,638,529,444,377,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",241,242,233,"(D)","(D)","(D)","(D)","(NA)"
"44000","Rhode Island","1","SA25 1/","520","42","        Trucking and warehousing",5096,5203,5090,5077,5144,4805,4499,4231,4378,4303,4334,4076,3779,3693,3691,3864,4062,4269,4447,4029,4076,3885,3560,3919,4138,4424,4295,4446,4578,4927,5004,5224,"(NA)"
"44000","Rhode Island","1","SA25 1/","530","44","        Water transportation",457,484,572,626,764,722,777,778,765,800,806,877,934,984,968,982,1056,1164,1120,1096,1058,948,811,812,714,745,682,710,755,793,859,927,"(NA)"
"44000","Rhode Island","1","SA25 1/","540","41, 45-47","        Other transportation",2394,2506,2356,2356,2388,2325,2244,2202,2548,2634,2736,2650,2683,2775,2918,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",5435,5702,5953,"(D)","(D)","(D)","(D)","(NA)"
"44000","Rhode Island","1","SA25 1/","541","41","          Local and interurban passenger transit",1725,1819,1684,1640,1613,1561,1454,1389,1624,1719,1758,1646,1615,1647,1738,1754,1765,1832,1884,1993,2311,2361,2224,2145,2248,2425,2601,2682,2715,2923,2905,3006,"(NA)"
"44000","Rhode Island","1","SA25 1/","542","45","          Transportation by air",341,325,288,300,326,283,361,346,387,371,384,414,437,449,418,485,545,639,705,1085,1243,1503,1344,1321,1466,1664,1781,1902,1923,1917,2013,2216,"(NA)"
"44000","Rhode Island","1","SA25 1/","543","46","          Pipelines, except natural gas","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)",0,0,0,0,0,0,0,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",0,0,0,"(D)","(D)","(D)","(D)","(NA)"
"44000","Rhode Island","1","SA25 1/","544","47","          Transportation services",327,361,383,415,448,480,428,466,537,544,594,590,631,679,762,864,974,1044,1111,1203,1260,1228,1146,1147,1247,1346,1320,1369,1318,1511,1574,1601,"(NA)"
"44000","Rhode Island","1","SA25 1/","560","48","        Communications",4139,4382,4362,4384,4315,4187,3991,3856,3359,3332,3527,3715,4039,4273,4162,4097,4132,4186,4651,4447,3746,4101,3982,3907,3965,3921,3461,3505,3817,3812,4005,4102,"(NA)"
"44000","Rhode Island","1","SA25 1/","570","49","        Electric, gas, and sanitary services",3376,3391,3423,3427,3434,3304,3121,2988,2934,2901,2924,2888,2896,2907,2944,2890,2871,2960,3196,3378,3371,3354,3024,2601,2863,2938,2703,2658,2503,2407,2235,2147,"(NA)"
"44000","Rhode Island","1","SA25 1/","610","F","      Wholesale trade",17378,17724,17986,18586,19528,20092,18934,19831,20264,20836,21147,21200,20470,19839,20537,21362,22988,23678,22441,23111,24402,21095,19414,20049,19465,19674,20664,19857,20204,20706,21400,22418,20643
"44000","Rhode Island","1","SA25 1/","620","G","      Retail trade",62428,64376,66909,68565,69049,68161,66261,67935,70601,71186,72589,73420,73995,73803,75716,79825,84491,88012,90326,92697,93202,89288,82668,85519,86790,87704,88955,89076,90496,89979,94052,98940,99285
"44000","Rhode Island","1","SA25 1/","621","52","        Building materials and garden equipment",2135,2108,2217,2285,2310,2259,2039,2133,2116,2178,2192,2055,2023,1980,2007,2281,2547,2972,3296,3494,3314,2890,2482,2577,2460,2450,2553,2437,2381,2287,2406,2463,"(NA)"
"44000","Rhode Island","1","SA25 1/","622","53","        General merchandise stores",11710,12837,12883,13254,12296,11221,9724,9516,9399,9555,9337,9305,9211,8507,8030,8486,8830,9101,9591,9641,9326,8666,7858,7500,7429,7309,7410,7058,6873,6725,7158,8054,"(NA)"
"44000","Rhode Island","1","SA25 1/","623","54","        Food stores",9404,8983,10077,10807,10258,10327,10214,10369,10729,11195,11395,11627,11968,12187,12320,12549,13362,13858,14381,14763,15205,15035,14566,14629,15456,15326,15954,16114,16141,15969,16302,16692,"(NA)"
"44000","Rhode Island","1","SA25 1/","624","55","        Automotive dealers and service stations",8012,8181,8350,8747,8838,8303,7907,8134,8309,8405,8114,7681,7514,7544,7854,8196,8856,9038,9210,9621,9410,8502,7093,7638,7340,7441,7460,7597,7809,7772,7880,8120,"(NA)"
"44000","Rhode Island","1","SA25 1/","625","56","        Apparel and accessory stores",3695,3924,4182,4104,4053,3933,3675,3842,3900,3967,4330,4270,4425,4415,4763,5085,5524,5836,6096,5948,6170,5102,4301,4487,4337,4495,4475,4184,4075,4229,4643,5108,"(NA)"
"44000","Rhode Island","1","SA25 1/","626","57","        Home furniture and furnishings stores",2448,2442,2413,2530,2644,2576,2543,2542,2632,2554,2708,2769,2668,2675,2844,2931,3105,3077,3239,3464,3336,2830,2597,2555,2497,2462,2519,2499,2564,2622,2824,3214,"(NA)"
"44000","Rhode Island","1","SA25 1/","627","58","        Eating and drinking places",13701,14259,14581,15111,16813,17620,17775,19068,20992,20685,21471,22170,22490,22703,24130,25790,27334,28747,28655,28820,28844,27948,25482,26461,27390,28207,29513,30003,30869,30805,32343,33482,"(NA)"
"44000","Rhode Island","1","SA25 1/","628","59","        Miscellaneous retail",11323,11642,12206,11727,11837,11922,12384,12331,12524,12647,13042,13543,13696,13792,13768,14507,14933,15383,15858,16946,17597,18315,18289,19672,19881,20014,19071,19184,19784,19570,20496,21807,"(NA)"
"44000","Rhode Island","1","SA25 1/","700","H","      Finance, insurance, and real estate",22231,22995,23927,25133,26063,26321,25967,26859,29245,30859,30595,31234,30991,30630,30367,31424,32230,34890,41326,43788,43076,43229,41327,39651,39928,39639,39510,39955,39147,42276,44000,47488,49247
"44000","Rhode Island","1","SA25 1/","710","60, 61","        Depository and nondepository institutions",6487,6508,6580,6942,7355,7697,7647,7791,7983,8326,8903,9127,9305,9457,9282,9661,10086,10706,11310,11782,11558,11236,10191,9583,9335,9074,8325,9026,9956,11238,11805,11810,"(NA)"
"44000","Rhode Island","1","SA25 1/","730","62-65, 67","        Other finance, insurance, and real estate",15744,16487,17347,18191,18708,18624,18320,19068,21262,22533,21692,22107,21686,21173,21085,21763,22144,24184,30016,32006,31518,31993,31136,30068,30593,30565,31185,30929,29191,31038,32195,35678,"(NA)"
"44000","Rhode Island","1","SA25 1/","731","62","          Security and commodity brokers",954,759,738,676,643,549,579,520,506,555,577,577,650,754,888,968,943,1051,1128,1121,1047,998,967,964,1235,1328,1400,1316,1437,2120,2602,3177,"(NA)"
"44000","Rhode Island","1","SA25 1/","732","63","          Insurance carriers",4938,5330,5484,6071,6175,6454,6498,6517,6895,7668,7703,7435,7112,6945,6907,7137,7267,7473,7466,7666,7499,7580,7485,7454,7414,7371,7180,7008,7248,7164,7065,7675,"(NA)"
"44000","Rhode Island","1","SA25 1/","733","64","          Insurance agents, brokers, and services",2508,2484,2414,2226,2215,2259,2233,2276,2382,2339,2203,2427,2539,2545,2618,2798,2955,3146,3575,4115,4284,4478,4364,4175,4338,4292,4246,4116,4198,4168,4351,4262,"(NA)"
"44000","Rhode Island","1","SA25 1/","734","65","          Real estate",5774,5819,6235,6844,7673,7579,7402,8220,8899,8735,7210,7277,7441,7578,7933,7990,8533,9564,14766,15503,15091,15257,14717,14607,14709,14467,14623,14314,12757,13239,12791,14285,"(NA)"
"44000","Rhode Island","1","SA25 1/","735","...","          Combined real estate, insurance, etc. 4/",484,544,462,457,417,375,330,343,355,345,237,232,232,248,199,199,149,162,110,"(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)"
"44000","Rhode Island","1","SA25 1/","736","67","          Holding and other investment offices",1086,1551,2014,1917,1585,1408,1278,1192,2225,2891,3762,4159,3712,3103,2540,2671,2297,2788,2971,3601,3597,3680,3603,2868,2897,3107,3736,4175,3551,4347,5386,6279,"(NA)"
"44000","Rhode Island","1","SA25 1/","800","I","      Services",74712,77705,78909,82830,86491,88461,92399,96737,100923,105764,110287,114634,116572,119735,124197,131672,139041,145117,146801,155176,159764,166108,165485,170895,174574,175582,179621,184900,189756,195937,200424,206491,209888
"44000","Rhode Island","1","SA25 1/","805","70","        Hotels and other lodging places",2120,2124,2202,2245,2180,2200,1857,2261,2492,2470,2719,2784,2795,2789,2780,2901,3325,3236,3374,3803,3889,3837,3612,3805,3567,3688,4013,3985,4137,4278,4582,4874,"(NA)"
"44000","Rhode Island","1","SA25 1/","810","72","        Personal services",8567,8471,7621,7401,7394,7165,7130,6847,6871,6944,7136,7374,7374,7432,7963,8701,10193,11020,9755,9777,8915,9092,8636,9566,9955,9482,9507,9884,10389,10349,9876,10110,"(NA)"
"44000","Rhode Island","1","SA25 1/","815","88","        Private households",5088,5011,4952,4903,4708,4337,4280,4332,4502,4462,4164,3840,3820,3848,3775,3694,3619,3538,3418,3236,3066,2819,2799,3090,3100,2835,2868,2840,2869,3056,3082,3097,"(NA)"
"44000","Rhode Island","1","SA25 1/","820","73","        Business services",7283,7978,8021,8816,10551,10934,10619,11864,13053,13681,14724,15370,15973,16679,17966,21455,22943,25282,27772,27370,28162,31605,31888,30158,31954,32646,33283,34434,36315,35570,35553,36273,"(NA)"
"44000","Rhode Island","1","SA25 1/","825","75","        Automotive repair, services, and parking",2375,2419,2672,2826,2961,2961,2997,3239,3380,3358,3508,3541,3566,3661,3668,4184,4474,4799,4465,4683,4828,4643,4342,4435,4609,4502,4686,4931,4972,5044,5130,5584,"(NA)"
"44000","Rhode Island","1","SA25 1/","830","76","        Miscellaneous repair services",1723,1791,1751,1720,1801,1856,1908,2051,2036,1982,2056,2134,2142,2164,2177,2433,2457,2635,2190,2255,2211,2106,1733,1831,2067,2084,2157,2198,2234,2307,2241,2351,"(NA)"
"44000","Rhode Island","1","SA25 1/","835","79","        Amusement and recreation services",3413,3631,3723,3979,4297,4695,4429,4418,4771,5007,4839,5206,5006,5088,5151,5368,5975,6209,5865,6346,6867,7241,6909,7474,7510,7679,7495,7575,7735,9601,10170,11272,"(NA)"
"44000","Rhode Island","1","SA25 1/","840","78","        Motion pictures",534,499,466,507,605,539,565,484,511,518,523,612,605,632,600,592,561,564,492,1109,1146,1057,1026,1045,1064,1102,1116,1289,1265,1268,1260,1369,"(NA)"
"44000","Rhode Island","1","SA25 1/","845","80","        Health services",18346,19541,21377,23337,24772,25694,27275,28756,30552,32002,33682,34931,36372,37558,38989,40145,41306,42141,43047,43797,44934,45845,47462,50354,51765,51841,52904,54448,55372,56443,55982,56149,"(NA)"
"44000","Rhode Island","1","SA25 1/","850","81","        Legal services",2001,2105,2045,2182,2414,2540,2680,2752,2934,3055,3222,3365,3540,3649,3792,3954,4262,4491,4472,4671,4990,5125,5157,5366,5470,5392,5244,5246,5272,5488,5549,5630,"(NA)"
"44000","Rhode Island","1","SA25 1/","855","82","        Educational services",11290,12010,11886,11546,11552,12022,11305,11284,11005,11583,12207,12556,12822,14085,14986,15283,15466,15550,15854,16583,17301,17813,17890,18931,18008,17759,18772,19817,19742,21518,22940,23796,"(NA)"
"44000","Rhode Island","1","SA25 1/","860","83","        Social services 5/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",5743,6320,6368,7620,7506,7766,7998,7557,7391,7757,8593,8909,9323,9938,11083,11884,11214,11554,11927,12424,13073,13184,13720,14458,15931,16599,"(NA)"
"44000","Rhode Island","1","SA25 1/","865","84","        Museums, botanical, zoological gardens","(L)","(L)",13,13,14,16,44,57,58,50,41,52,56,59,59,79,246,252,248,306,346,367,425,437,445,470,477,482,508,553,681,723,"(NA)"
"44000","Rhode Island","1","SA25 1/","870","86","        Membership organizations",7044,7095,7817,7780,8146,8264,6405,6593,6755,7036,7063,7164,6988,6893,6749,6620,6220,6267,6491,6993,7050,7216,7531,7189,7772,7528,7755,8023,8222,8415,8833,9112,"(NA)"
"44000","Rhode Island","1","SA25 1/","875","87","        Engineering and management services 6/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",12541,13095,13672,12792,13415,13037,13765,14038,14318,14745,15014,15838,16535,"(NA)"
"44000","Rhode Island","1","SA25 1/","880","89","        Miscellaneous services",4920,5021,4363,5575,5096,5238,5162,5479,5635,5996,6897,7939,7515,7641,8151,8506,9401,10224,10035,1768,1881,1786,2069,2245,2324,2385,2233,2246,2259,2575,2776,3017,"(NA)"
"44000","Rhode Island","1","SA25 1/","900","...","    Government and government enterprises",93239,95073,92437,90466,84058,70412,68513,67925,68686,69032,72026,72458,72580,72459,71438,72731,72768,73339,73885,75808,75909,77299,76310,76007,75816,73370,73847,74455,75532,75014,75072,76392,76825
"44000","Rhode Island","1","SA25 1/","910","...","      Federal, civilian",16840,16436,16096,17040,14291,10790,9889,9700,9542,9324,9309,9245,8832,8891,9018,9184,9635,9907,10520,10716,10765,11012,10450,10501,10046,10024,10521,10990,10837,10556,10348,10780,10216
"44000","Rhode Island","1","SA25 1/","920","...","      Military",38972,38873,34780,30714,26203,14694,11454,10458,9823,9796,10569,11394,12307,13047,12194,12964,13048,13296,13244,13319,13037,13504,13601,12564,11803,10156,9827,9839,9921,9641,9318,9194,8895
"44000","Rhode Island","1","SA25 1/","930","...","      State and local",37427,39764,41561,42712,43564,44928,47170,47767,49321,49912,52148,51819,51441,50521,50226,50583,50085,50136,50121,51773,52107,52783,52259,52942,53967,53190,53499,53626,54774,54817,55406,56418,57714
"44000","Rhode Island","1","SA25 1/","931","...","        State government","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",25156,24926,25293,24661,24499,24200,23933,23648,23526,23833,23009,22655,22890,23300,24059,22653,22832,22196,21572,21640,21863,22251,22470
"44000","Rhode Island","1","SA25 1/","932","...","        Local government","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",26992,26893,26148,25860,25727,26383,26152,26488,26595,27940,29098,30128,29369,29642,29908,30537,30667,31430,33202,33177,33543,34167,35244
"Note: See the included footnote file."
"SA25: Total Full-Time and Part-Time Employment by SIC Industry"
"Last updated: September 28, 2016-- revised estimates for 1998-2001."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Income Division"
